productname,brand,price,pagelink,condition,conditiondetails,exteriorcolor,exteriormaterial,hardware,accessories,brandcode,measurements,itemnr,claircode
Birkin Handbag Argile Clemence with Gold Hardware 35,Hermes,"
            $9,835
        ",/collections/hermes/products/handbags-hermes-birkin-handbag-light-clemence-with-gold-hardware-3552744116,Very good,". Slight creasing near base, minor wear on base corners and handles, cracking on flap wax edges, indentations in interior, scratches on hardware.",,"Leather Hermes Color: Argile (Neutral)
Interior Material: Leather Hardware Color: Gold Brand Code: R Square (2014) Clair Code: HB.HM.BIK.LCGH.35 Item Number: 52744/116"",
        ""image"": ""https://cdn.shopify.com/s/files/1/0384/0161/products/52744-116_20Hermes_20Birkin_20Handbag_20Light_20Clemence_20wit_2D_0002_grande.jpg?v=1581349842"",
        
            ""offers"": {
                ""@type"" : ""Offer"",
                ""priceCurrency"": ""USD"",
                ""price"": ""9835"",
                ""itemCondition"" : ""http://schema.org/UsedCondition"",
                ""availability"" : ""http://schema.org/InStock"",
                ""url"" : ""https://shop.rebag.com/products/handbags-hermes-birkin-handbag-light-clemence-with-gold-hardware-3552744116?variant=31367451017286""
            }}
</script>
",Gold,"Keys, Lock, Clochette",R Square (2014),"Handle Drop 4&quot;, Height 11&quot;, Width 14&quot;, Depth 7&quot;",52744/116,HB.HM.BIK.LCGH.35 
Birkin Handbag Biscuit Swift with Palladium Hardware 30,Hermes,"
            $7,995
        ",/collections/hermes/products/handbags-hermes-birkin-handbag-brown-swift-with-palladium-hardware-30530819,Good,". Moderate wear on base corners, light scuffs on exterior and in interior, splitting on flap wax edges, scratches on hardware.",,"Leather Hermes Color: Biscuit (Neutral)
Interior Material: Leather Hardware Color: Palladium Brand Code: L Square (2008) Clair Code: HB.HM.BIK.BSPH.30 Item Number: 53081/9"",
        ""image"": ""https://cdn.shopify.com/s/files/1/0384/0161/products/53081-9_20Hermes_20Birkin_20Handbag_20Brown_20Swift_20with_20Pal_2D_0002_grande.jpg?v=1581349858"",
        
            ""offers"": {
                ""@type"" : ""Offer"",
                ""priceCurrency"": ""USD"",
                ""price"": ""7995"",
                ""itemCondition"" : ""http://schema.org/UsedCondition"",
                ""availability"" : ""http://schema.org/InStock"",
                ""url"" : ""https://shop.rebag.com/products/handbags-hermes-birkin-handbag-brown-swift-with-palladium-hardware-30530819?variant=31367451050054""
            }}
</script>
",Palladium,"Key, Lock",L Square (2008),"Handle Drop 4&quot;, Height 9&quot;, Width 12&quot;, Depth 6&quot;",53081/9,HB.HM.BIK.BSPH.30 
Birkin Handbag Noir Epsom with Palladium Hardware 35,Hermes,"
            $9,885
        ",/collections/hermes/products/handbags-hermes-birkin-handbag-black-epsom-with-palladium-hardware-355204810,Good,". Moderate loss of shape and scuffs on exterior, wear and discoloration on base corners. Minor splitting on handle wax edges, small indentations on interior base, scratches on hardware.",,"Leather Hermes Color: Noir (Black) Interior Material: Leather Hardware Color: Palladium Brand Code: M Square (2009) Clair Code: HB.HM.BIK.BEPH.35 Item Number: 52048/10"",
        ""image"": ""https://cdn.shopify.com/s/files/1/0384/0161/products/52048-10_20Hermes_20Birkin_20Handbag_20Black_20Epsom_20with_20Pa_2D_0002_grande.jpg?v=1582303806"",
        
            ""offers"": {
                ""@type"" : ""Offer"",
                ""priceCurrency"": ""USD"",
                ""price"": ""9885"",
                ""itemCondition"" : ""http://schema.org/UsedCondition"",
                ""availability"" : ""http://schema.org/InStock"",
                ""url"" : ""https://shop.rebag.com/products/handbags-hermes-birkin-handbag-black-epsom-with-palladium-hardware-355204810?variant=31416983355462""
            }}
</script>
",Palladium,"Keys, Lock, Clochette",M Square (2009),"Handle Drop 4&quot;, Height 11&quot;, Width 14&quot;, Depth 7&quot;",52048/10,HB.HM.BIK.BEPH.35 
Birkin Handbag Marron Fonce Togo with Gold Hardware 30,Hermes,"
            $8,730
        ",/collections/hermes/products/handbags-hermes-birkin-handbag-brown-togo-with-gold-hardware-30503705,Very good,". Moderate creasing near base, wear on base corners, scuffs on exterior. Slight cracking on handle, closure belt and opening trim wax edges, indentations and scuffs in interior, scratches on hardware.",Brown,Leather,Gold,"Keys, Lock, Clochette",F Square (2002),"Handle Drop 4&quot;, Height 10.5&quot;, Width 13.5&quot;, Depth 7&quot;",50370/5,HB.HM.BIK.BRWTGH.30 
HAC Birkin Bag Gold Togo with Gold Hardware 32,Hermes,"
            $9,780
        ",/collections/hermes/products/handbags-hermes-hac-birkin-bag-brown-togo-with-gold-hardware-3254145263,Great,". Slight creasing near base, light cracking on handle wax edges, small indentations in interior, scratches on hardware.",,"Leather Hermes Color: Gold (Brown) Interior Material: Leather Hardware Color: Gold Brand Code: E Square (2001) Clair Code: HB.HM.HAC.BRWTGH.32 Item Number: 54145/263"",
        ""image"": ""https://cdn.shopify.com/s/files/1/0384/0161/products/54145-263_20Hermes_20HAC_20Birkin_20Bag_20Brown_20Togo_20with_20Go_2D_0002_grande.jpg?v=1583266380"",
        
            ""offers"": {
                ""@type"" : ""Offer"",
                ""priceCurrency"": ""USD"",
                ""price"": ""9780"",
                ""itemCondition"" : ""http://schema.org/UsedCondition"",
                ""availability"" : ""http://schema.org/InStock"",
                ""url"" : ""https://shop.rebag.com/products/handbags-hermes-hac-birkin-bag-brown-togo-with-gold-hardware-3254145263?variant=31412002553926""
            }}
</script>
",Gold,"Keys, Clochette",E Square (2001),"Handle Drop 4&quot;, Height 10.5&quot;, Width 12.5&quot;, Depth 6&quot;",54145/263,HB.HM.HAC.BRWTGH.32 
Evelyne Crossbody Gen I Ardennes GM,Hermes,"
            $2,330
        ",/collections/hermes/products/handbags-hermes-evelyne-crossbody-gen-i-ardennes-gm53771195,Very good,". Minor wear and darkening on base and opening corners, creasing near base, slight discoloration and wear on strap. Wear and stains in interior, scratches on hardware.",Brown,Leather,Gold,With Strap,A Square (1997),"Height 12.5&quot;, Width 12.5&quot;, Depth 3.5&quot;, Strap Drop 18&quot;",53771/195,HB.HM.EVCI.ARD.GM 
Gao Bag Leather,Hermes,"
            $930
        ",/collections/hermes/products/handbags-hermes-gao-bag-leather5375810,Great,". Minor loss of shape on exterior, glue stains along interior opening, slight wear in interior, scratches on hardware.",Brown,Leather,Palladium,No Accessories,L Square (2008),"Handle Drop 12&quot;, Height 9&quot;, Width 12&quot;, Depth 4.5&quot;",53758/10,HB.HM.GAO.LE 
Evelyne Crossbody Gen II Epsom GM,Hermes,"
            $2,270
        ",/collections/hermes/products/handbags-hermes-evelyne-crossbody-gen-i-epsom-gm53771196,Very good,". Minor wear on exterior corners, strap bases and strap, creasing on exterior. Light wear and discoloration in interior, scratches on hardware.",Brown,Leather,Palladium,Dust Bag,I Square (2005),"Height 12&quot;, Width 12&quot;, Depth 3.5&quot;, Strap Drop 17&quot;",53771/196,
Herbag Cabas Buffalo Skipper MM,Hermes,"
            $1,100
        ",/collections/hermes/products/handbags-hermes-herbag-cabas-clemence-mm537589,Good,". Heavy wear and loss of shape on exterior, drawstring and strap, creasing and wear in interior, scratches on hardware.",Blue,Leather,Palladium,Dust Bag,E Square (2001),"Height 9&quot;, Width 14&quot;, Depth 6&quot;, Strap Drop 10&quot;",53758/9,
Birkin Handbag Azur Togo with Gold Hardware 25,Hermes,"
            $18,220
        ",/collections/hermes/products/handbags-hermes-birkin-handbag-blue-togo-with-gold-hardware-25539437,Pristine,". Minimal wear on base corners, scratches on hardware.",,"Leather Hermes Color: Azur (Blue) Interior Material: Leather Hardware Color: Gold Brand Code: C (2018) Clair Code: HB.HM.BIK.BLTGH.25 Item Number: 53943/7"",
        ""image"": ""https://cdn.shopify.com/s/files/1/0384/0161/products/53943-7_20Hermes_20Birkin_20Handbag_20Blue_20Togo_20with_20Gold_2D_0002_grande.jpg?v=1583772035"",
        
            ""offers"": {
                ""@type"" : ""Offer"",
                ""priceCurrency"": ""USD"",
                ""price"": ""18220"",
                ""itemCondition"" : ""http://schema.org/UsedCondition"",
                ""availability"" : ""http://schema.org/InStock"",
                ""url"" : ""https://shop.rebag.com/products/handbags-hermes-birkin-handbag-blue-togo-with-gold-hardware-25539437?variant=31424458784838""
            }}
</script>
",Gold,"Keys, Lock, Box, Dust Bag, Clochette",C (2018),"Handle Drop 3&quot;, Height 8&quot;, Width 10&quot;, Depth 5&quot;",53943/7,HB.HM.BIK.BLTGH.25 
Officier Birkin Handbag Limited Edition Togo with Swift 30,Hermes,"
            $18,220
        ",/collections/hermes/products/handbags-hermes-officier-birkin-handbag-limited-edition-togo-with-swift-305394314,Pristine,". Minimal wear in interior, scratches on hardware.",,"Leather Hermes Color: Officier - Bleu Encre/Bordeaux Interior Material: Leather Hardware Color: Palladium Brand Code: C (2018) Clair Code: HB.HM.OFFI.TGWS.30 Item Number: 53943/14"",
        ""image"": ""https://cdn.shopify.com/s/files/1/0384/0161/products/53943-14_20Hermes_20Officier_20Birkin_20Handbag_20Limited_20Ed_2D_0002_grande.jpg?v=1583772371"",
        
            ""offers"": {
                ""@type"" : ""Offer"",
                ""priceCurrency"": ""USD"",
                ""price"": ""18220"",
                ""itemCondition"" : ""http://schema.org/UsedCondition"",
                ""availability"" : ""http://schema.org/InStock"",
                ""url"" : ""https://shop.rebag.com/products/handbags-hermes-officier-birkin-handbag-limited-edition-togo-with-swift-305394314?variant=31424467632198""
            }}
</script>
",Palladium,"Keys, Lock, Dust Bag, Clochette",C (2018),"Handle Drop 5&quot;, Height 9&quot;, Width 11.5&quot;, Depth 6&quot;",53943/14,HB.HM.OFFI.TGWS.30 
Kelly Handbag Bleu Jean Swift with Palladium Hardware 35,Hermes,"
            $8,830
        ",/collections/hermes/products/handbags-hermes-kelly-handbag-blue-swift-with-palladium-hardware-3553943176,Excellent,". Faint scuffs on exterior, slight creasing underneath flap, scratches on hardware.",,"Leather Hermes Color: Bleu Jean (Blue) Interior Material: Leather Hardware Color: Palladium Brand Code: J Square (2006) Clair Code: HB.HM.KY.BLSWPH.35 Item Number: 53943/176"",
        ""image"": ""https://cdn.shopify.com/s/files/1/0384/0161/products/53943-176_20Hermes_20Kelly_20Handbag_20Blue_20Swift_20with_20Pal_2D_0002_grande.jpg?v=1583772380"",
        
            ""offers"": {
                ""@type"" : ""Offer"",
                ""priceCurrency"": ""USD"",
                ""price"": ""8830"",
                ""itemCondition"" : ""http://schema.org/UsedCondition"",
                ""availability"" : ""http://schema.org/InStock"",
                ""url"" : ""https://shop.rebag.com/products/handbags-hermes-kelly-handbag-blue-swift-with-palladium-hardware-3553943176?variant=31424467861574""
            }}
</script>
",Palladium,"Box, Keys, Lock, Clochette, Rain Coat, Dust Bag, With Strap",J Square (2006),"Handle Drop 4&quot;, Height 9.5&quot;, Width 13.5&quot;, Depth 4.5&quot;, Strap Drop 17.5&quot;",53943/176,HB.HM.KY.BLSWPH.35 
Birkin Handbag Orange H Swift with Palladium Hardware 30,Hermes,"
            $10,415
        ",/collections/hermes/products/handbags-hermes-birkin-handbag-orange-swift-with-palladium-hardware-305377112,Great,". Light wear on base corners, minor creasing on exterior, slight splitting on rear handle wax edge. Minimal wear in interior, scratches on hardware.",,"Leather Hermes Color: Orange H (Orange) Interior Material: Leather Hardware Color: Palladium Brand Code: L Square (2008) Clair Code: HB.HM.BIK.OSWPH.30 Item Number: 53771/12"",
        ""image"": ""https://cdn.shopify.com/s/files/1/0384/0161/products/53771-12_20Hermes_20Birkin_20Handbag_20Orange_20Swift_20with_20P_2D_0002_grande.jpg?v=1583773333"",
        
            ""offers"": {
                ""@type"" : ""Offer"",
                ""priceCurrency"": ""USD"",
                ""price"": ""10415"",
                ""itemCondition"" : ""http://schema.org/UsedCondition"",
                ""availability"" : ""http://schema.org/InStock"",
                ""url"" : ""https://shop.rebag.com/products/handbags-hermes-birkin-handbag-orange-swift-with-palladium-hardware-305377112?variant=31424491618374""
            }}
</script>
",Palladium,"Keys, Lock, Dust Bag, Clochette",L Square (2008),"Handle Drop 4&quot;, Height 9&quot;, Width 12&quot;, Depth 5.5&quot;",53771/12,HB.HM.BIK.OSWPH.30 
Trim II Bag Veau Grain Lisse 31,Hermes,"
            $950
        ",/collections/hermes/products/handbags-hermes-trim-ii-bag-veau-grain-lisse-3154441247,Good,". Moderate creasing, wear and scuffs on exterior and handle, heavy, scuffs wear and discoloration in interior, scratches on hardware.",Blue,Leather,Palladium,No Accessories,E Square (2001),"Handle Drop 10&quot;, Height 8.5&quot;, Width 11.5&quot;, Depth 3&quot;",54441/247,HB.HM.TRII.VEGL.31 
Birkin Handbag Noir Clemence with Palladium Hardware 30,Hermes,"
            $10,310
        ",/collections/hermes/products/handbags-hermes-birkin-handbag-black-clemence-with-palladium-hardware-305056741,Very good,". Creasing on exterior, wear on base corners, splitting on belt closure wax edges. Scuffs and minor wear in interior, scratches on hardware.",Black,Leather,Palladium,"Keys, Lock, Clochette",L Square (2008),"Handle Drop 4&quot;, Height 9&quot;, Width 11.5&quot;, Depth 6&quot;",50567/41,HB.HM.BIK.BCLPH.30 
Evelyne Crossbody Gen I Toile and Leather PM,Hermes,"
            $2,150
        ",/collections/hermes/products/handbags-hermes-evelyne-crossbody-gen-i-toile-and-leather-pm5377152,Great,". Minor wear and discoloration on exterior and in interior, creasing on base, scratches on hardware.",Black,"Canvas (Plain), Leather",Palladium,With Strap,J Square (2006),"Height 10.5&quot;, Width 11&quot;, Depth 3&quot;, Strap Drop 19&quot;",53771/52,HB.HM.EVCI.TAL.PM 
Kelly Handbag Noir Togo with Palladium Hardware 28,Hermes,"
            $16,155
        ",/collections/hermes/products/handbags-hermes-kelly-handbag-black-togo-with-palladium-hardware-28539435,Excellent,". Slight creasing on rear near base, scratches on hardware.",,"Leather Hermes Color: Noir (Black) Interior Material: Leather Hardware Color: Palladium Brand Code: C (2018) Clair Code: HB.HM.KY.BKTPH.28 Item Number: 53943/5"",
        ""image"": ""https://cdn.shopify.com/s/files/1/0384/0161/products/53943-5_20Hermes_20Kelly_20Handbag_20Black_20Togo_20with_20Palla_2D_0002_grande.jpg?v=1584459058"",
        
            ""offers"": {
                ""@type"" : ""Offer"",
                ""priceCurrency"": ""USD"",
                ""price"": ""16155"",
                ""itemCondition"" : ""http://schema.org/UsedCondition"",
                ""availability"" : ""http://schema.org/InStock"",
                ""url"" : ""https://shop.rebag.com/products/handbags-hermes-kelly-handbag-black-togo-with-palladium-hardware-28539435?variant=31432005025862""
            }}
</script>
",Palladium,"Keys, Lock, Box, Dust Bag, Clochette, With Strap",C (2018),"Handle Drop 4&quot;, Height 8&quot;, Width 11&quot;, Depth 5&quot;, Strap Drop 17&quot;",53943/5,HB.HM.KY.BKTPH.28 
Birkin Handbag Gold Swift with Palladium Hardware 35,Hermes,"
            $11,370
        ",/collections/hermes/products/handbags-hermes-birkin-handbag-brown-swift-with-palladium-hardware-35537713,Great,". Minor creasing on exterior near base, slight wear and odor in interior, scratches on hardware.",,"Leather Hermes Color: Gold (Brown) Interior Material: Leather Hardware Color: Palladium Brand Code: K Square (2007) Clair Code: HB.HM.BIK.BSPH.35 Item Number: 53771/3"",
        ""image"": ""https://cdn.shopify.com/s/files/1/0384/0161/products/53771-3_20Hermes_20Birkin_20Handbag_20Brown_20Swift_20with_20Pal_2D_0002_grande.jpg?v=1584115619"",
        
            ""offers"": {
                ""@type"" : ""Offer"",
                ""priceCurrency"": ""USD"",
                ""price"": ""11370"",
                ""itemCondition"" : ""http://schema.org/UsedCondition"",
                ""availability"" : ""http://schema.org/InStock"",
                ""url"" : ""https://shop.rebag.com/products/handbags-hermes-birkin-handbag-brown-swift-with-palladium-hardware-35537713?variant=31432007123014""
            }}
</script>
",Palladium,"Keys, Lock, Rain Coat, Clochette",K Square (2007),"Handle Drop 5&quot;, Height 10&quot;, Width 13.5&quot;, Depth 7&quot;",53771/3,HB.HM.BIK.BSPH.35 
