prname,page2,price,authnumber,sizeInch,color_material,accessories,outside_condition,inside_condition,other,smell,product_nr
CHANEL Quilted CC Bum Bag Waist Pouch Black Caviar Skin,/collections/chanel/products/ao10628,348000,3842149,"W 6.3 x H 5.9 x D 0.8 ""
Belt Size. 27.6 - 29.5 ""
#30/75","Black
/ Caviar Skin Leather","Authenticity Card, Authenticity Seal","Though there is a little feeling of used, good condition.","Though there is a little feeling of used, good condition.",Pocket: Zipper rail is rusty and stiff.,-,AO10628
CHANEL Cosmos Quilted CC Chain Bum Bag Waist Pouch Navy,/collections/chanel/products/ao10611,268000,,"W 5.5 x H 4.7 x D 1.2 ""
Belt Size. 27.6 - 29.5 ""","Navy
/ Leather",-,"There is feeling of used, Lose shape.",There is feeling of used.,-,Strong smell of material.,AO10611
CHANEL Quilted CC Chain 2way Hand Bag Black,/collections/chanel/products/ao10607,498000,1573079,"W 9.1 x H 6.3 x D 2.4 ""
Handle Drop. 1.6 ""
Strap Drop. 15.7 ""","Black
/ Leather",Authenticity Seal,"Though there is minor scuff and dirt, good condition.",There is feeling of used.,-,-,AO10607
CHANEL Quilted CC Chain 2way Hand Bag Black,/collections/chanel/products/ao10606,498000,1573718,"W 9.1 x H 6.3 x D 2.4 ""
Handle Drop. 1.6 ""
Strap Drop. 15.7 ""","Black
/ Leather",Authenticity Seal,"Though there is minor scuff, good condition.","There is feeling of used.

Open Pocket has peeled and dirt.",-,-,AO10606
CHANEL Quilted Classic Single Flap Small Shoulder Bag Black,/collections/chanel/products/ao10588,298000,10746102,"W 9.1 x H 5.9 x D 2.6 ""
Strap Drop. 16.5 ""","Black
/ Leather","Authenticity Seal, Shop Seal, Box","Though there is minor scuff, Very good condition.","Though there is scuff and minor dirt, good condition.",-,-,AO10588
CHANEL Quilted CC Double Chain Shoulder Bag Navy,/collections/chanel/products/ao10583,348000,2413709,"W 8.7 x H 6.1 x D 2.4 ""
Strap Drop.(Single) 19.3 ""
Strap Drop.(Double) 10.2 ""","Navy
/ Leather","Authenticity Card, Authenticity Seal","Though there is minor scuff, Very good condition.","Though there is a little feeling of used, good condition.",-,Strong smell of perfume.,AO10583
CHANEL Quilted CC Logos Double Chain Shoulder Bag Black,/collections/chanel/products/ao10582,348000,1581269,"W 9.4 x H 5.9 x D 2.6 ""
Strap Drop.(Single) 16.5 ""
Strap Drop.(Double) 9.4 ""","Black
/ Leather","Authenticity Seal, Card Case","Though there is minor scuff, good condition.

Chain has minor discolour.",There is feeling of used.,-,-,AO10582
CHANEL Quilted Classic Double Flap Medium Shoulder Bag Black Caviar,/collections/chanel/products/ao10580,598000,12030590,"W 9.8 x H 6.3 x D 2.8 ""
Strap Drop.(Single) 16.5 ""
Strap Drop.(Double) 9.4 ""","Black
/ Caviar Skin Leather","Authenticity Card, Authenticity Seal, Shop Seal, Dust Bag, Manual, Box",Very good condition.,There is feeling of used.,-,-,AO10580
CHANEL CC Chain Backpack Bag Black Caviar Skin,/collections/chanel/products/ao10558,428000,3080231,"W 9.1 x H 11.8 x D 4.3 ""
Strap Drop. 31.5 ""","Black
/ Caviar Skin Leather","Authenticity Card, Authenticity Seal(Scuff), Manual","Though there is a little feeling of used, good condition.","Though there is a little feeling of used, good condition.",-,-,AO10558
CHANEL CC Chain Backpack Bag Black Caviar Skin,/collections/chanel/products/ao10557,428000,3912567,"W 8.3 x H 9.8 x D 3.5 ""
Strap total length. 29.9 ""","Black
/ Caviar Skin Leather","Authenticity Card, Authenticity Seal","Though there is a little feeling of used, good condition.

Lose shape.","Though there is a little feeling of used, good condition.",-,-,AO10557
CHANEL Quilted CC Chain Backpack Hand Bag Orange,/collections/chanel/products/ao10556,248000,4117437,"W 11.0 x H 11.0 x D 5.9 ""
Handle Drop. 4.7 ""
Strap total length. 29.5 ""","Orange
/ Caviar Skin Leather","Authenticity Seal, Shop Seal, Manual","Though there is a little feeling of used, good condition.","Though there is scuff, wrinkle and minor discoloration, good condition.",-,-,AO10556
CHANEL Quilted CC Fringe Cosmetic Pouch Pink Lizard Skin,/collections/chanel/products/ao10555,228000,1063752,"W 6.3 x H 3.9 x D 1.8 ""","Pink
/ Lizard Skin","Authenticity Seal, Shop Seal","Though there is a little feeling of used, good condition.","Though there is a little feeling of used, good condition.",-,-,AO10555
CHANEL Quilted CC Fringe Cosmetic Pouch Purple Lizard Skin,/collections/chanel/products/ao10554,228000,1063767,"W 6.3 x H 3.9 x D 1.8 ""","Purple
/ Lizard Skin","Authenticity Card, Authenticity Seal, Shop Seal","Though there is a little feeling of used, good condition.","Though there is a little feeling of used, good condition.",-,-,AO10554
CHANEL Quilted Hand Bag Black,/collections/chanel/products/ao10553,268000,5986426,"W 11.8 x H 9.1 x D 3.5 ""
Handle Drop. 2.8 ""","Black, Brown
/ Leather, Plastic",Authenticity Seal,"Though there is minor scuff, good condition.","Though there is a little feeling of used, good condition.",-,-,AO10553
CHANEL CC Cosmetic Vanity Hand Bag Pink Caviar Skin,/collections/chanel/products/ao10550,198000,8693484,"W 5.9 x H 6.7 x D 4.7 ""
Handle Drop. 1.2 ""","Pink
/ Caviar Skin Leather","Authenticity Seal, Dust Bag",Very good condition.,"There is scuff, dirt and yellow tint.",-,-,AO10550
CHANEL CC Logos Chain Shoulder Tote Bag Navy,/collections/chanel/products/ao10546,198000,3042926,"W 12.2 x H 10.0 x D 3.5 ""
Strap Drop. 15.0 ""","Navy
/ Leather","Authenticity Card, Manual","Though there is minor scuff, good condition.

Chain has scuff and rusty.","Though there is a little feeling of used, good condition.",-,-,AO10546
CHANEL Cosmos Quilted Drawstring Chain Shoulder Bag Red,/collections/chanel/products/ao10545,368000,844027,"W 5.9 x H 6.3 x D 4.7 ""
Strap Drop. 18.5 ""","Red
/ Leather","Authenticity Card, Authenticity Seal(Torn), Pouch","There is feeling of used.

Bottom is lose shape.",There is feeling of used.,-,Strong smell of material.,AO10545
CHANEL CC Drawstring Chain Shoulder Bag Black,/collections/chanel/products/ao10543,298000,,"W 7.9 x H 9.1 x D 5.9 ""
Strap Drop. 18.5 """,Black / Leather,"Authenticity Seal(Peeled and sticky), Pouch","Though there is a little feeling of used, good condition.

Bottom has many wrinkle.",There is feeling of used.,-,Smell of perfume.,AO10543
CHANEL Quilted CC Single Chain Shoulder Bag Black,/collections/chanel/products/ao10535,268000,1182593,"W 8.7 x H 5.9 x D 2.8 ""
Strap Drop. 20.9 ""","Black /
Leather","Authenticity Seal, Dust Bag",Though there is minor scuff. Very good condition.,"Though there is a little feeling of used, good condition.",-,-,AO10535
CHANEL Quilted CC Single Chain Shoulder Bag Black,/collections/chanel/products/ao10534,268000,561249,"W 8.7 x H 5.9 x D 2.8 ""
Strap Drop. 20.9 ""","Black /
Leather","Authenticity Card, Authenticity Seal, Dust Bag",There is minor scuff. Side is lose shape.,"Though there is a little feeling of used, good condition.",-,-,AO10534
CHANEL Quilted CC Fringe Chain Shoulder Bag Black,/collections/chanel/products/ao10531,248000,905749,"W 7.1 x H 5.1 x D 2.8 ""
Strap Drop. 18.1 ""","Black /
Leather","Authenticity Seal, Dust Bag","Very good condition.

Zipper rail is discoloration.","Though there is a little feeling of used, good condition.",-,-,AO10531
CHANEL Quilted CC Bum Bag Waist Pouch Black,/collections/chanel/products/ao10520,428000,2119967,"W 7.1 x H 5.1 x D 1.2 ""
Belt Size. 24.8 - 28.0 ""
#28/70","Black /
Caviar Skin Leather","Authenticity Card, Dust Bag","Though there is a little feeling of used, good condition.

Belt is lose shape.","Though there is a little feeling of used, good condition.",Pocket has powdery dirt.,-,AO10520
CHANEL Quilted CC Fringe Chain Shoulder Bag Black,/collections/chanel/products/ao10487,298000,2660814,"W 6.5 x H 3.9 x D 2.0 ""
Strap Drop. 20.9 ""","Black
/ Canvas, Leather",Authenticity Seal,"Though there is a little feeling of used, good condition.","Though there is a little feeling of used, good condition.",-,-,AO10487
CHANEL Quilted CC Logos Fringe Chain Shoulder Bag Black,/collections/chanel/products/ao10484,268000,2620453,"W 9.1 x H 6.5 x D 2.4 ""
Strap Drop. 20.1 ""","Black
/ Leather","Authenticity Card, Authenticity Seal, Dust Bag","Though there is minor scuff and wrinkle, good condition.","Though there is a little feeling of used, good condition.",-,-,AO10484
CHANEL SUPER MODEL Jumbo CC Chain Shoulder Bag Black,/collections/chanel/products/ao10481,348000,4309206,"W 18.1 x H 13.8 x D 7.5 ""
Strap Drop. 15.0 ""","Black
/ Leather","Authenticity Card, Authenticity Seal, Dust Bag","There is feeling of used, Lose shape.",There is feeling of used.,-,-,AO10481
CHANEL Quilted Classic Flap Maxi Shoulder Bag Yellow Blue Vinyl,/collections/chanel/products/ao10475,468000,,"W 13.4 x H 9.1 x D 3.9 ""
Strap Drop.(Single) 24.8 ""
Strap Drop.(Double) 13.4 ""","Yellow, Blue
/ Vinyl, Patent Leather",Authenticity Seal(Scuff),"There is feeling of used, Lose shape.","There is feeling of used.

Flap base has crack.",-,-,AO10475
CHANEL Quilted CC Chain Drawstring Backpack Black,/collections/chanel/products/ao10453,428000,3800870,"W 9.4 x H 9.4 x D 3.1 ""
Strap total length. 32.7 ""","Black
/ Leather",Authenticity Seal,"Though there is a little feeling of used, good condition.

Side is lose shape.","Though there is a little feeling of used, good condition.",-,-,AO10453
CHANEL CC Logos Quilted Hand Bag Gold,/collections/chanel/products/ao10452,168000,3850122,"W 3.9 x H 6.3 x D 2.8 ""
Handle Drop. 5.3 ""","Gold
/ Leather",Authenticity Seal,"Though there is a little feeling of used, good condition.

Handle is lose shape.","Though there is a little feeling of used, good condition.",-,-,AO10452
CHANEL Quilted CC Fringe Chain Shoulder Bag Black,/collections/chanel/products/ao10443,198000,2585739,"W 9.1 x H 6.7 x D 2.4 ""
Strap Drop. 19.7 ""","Black
/ Suede, Leather","Authenticity Seal, Dust Bag","Though there is a little feeling of used, good condition.","Though there is a little feeling of used, good condition.",-,-,AO10443
CHANEL Quilted CC Fringe Cross Body Shoulder Bag Black,/collections/chanel/products/ao10442,148000,2668934,"W 5.5 x H 5.1 x D 2.0 ""
Strap Drop. 18.5 ""","Black
/ Satin","Authenticity Card, Authenticity Seal, Dust Bag","Though there is a little feeling of used, good condition.","Though there is a little feeling of used, good condition.",-,-,AO10442
CHANEL V-Stitch CC Fringe Chain Shoulder Bag Black,/collections/chanel/products/ao10441,348000,2619760,"W 7.1 x H 5.1 x D 2.8 ""
Strap Drop. 20.9 ""","Black
/ Leather","Authenticity Card, Authenticity Seal","Though there is a little feeling of used, good condition.

Chain has scuff and dirt.","Though there is a little feeling of used, good condition.",-,Strong smell of perfume.,AO10441
CHANEL Quilted Both Sides Flap Classic Medium Shoulder Bag Black,/collections/chanel/products/ao10438,348000,4146077,"W 9.8 x H 5.9 x D 2.8 ""
Strap Drop. 8.7 """,Black / Leather,"Authenticity Card, Authenticity Seal, Manual","Though there is minor scuff, Very good condition.","Though there is a little feeling of used, good condition.",-,-,AO10438
CHANEL Quilted CC Single Chain Shoulder Bag Black,/collections/chanel/products/ao10431,328000,818441,"W 8.3 x H 5.1 x D 1.6 ""
Strap Drop. 20.1 ""","Black
/ Leather",Authenticity Seal,"Though there is a little feeling of used, good condition.

Side is lose shape.","Though there is a little feeling of used, good condition.",-,-,AO10431
CHANEL Quilted Paris Limited Classic Single Flap Small Shoulder Bag Black,/collections/chanel/products/ao10429,298000,2689546,"W 9.1 x H 7.1 x D 3.1 ""
Strap Drop.(Single) 16.5 ""
Strap Drop.(Double) 9.4 ""","Black
/ Leather","Authenticity Card, Authenticity Seal","Though there is minor scuff, good condition.",There is feeling of used.,-,-,AO10429
CHANEL Quilted CC Bum Bag Waist Pouch Black,/collections/chanel/products/ao10422,298000,3472892,"W 7.1 x H 5.1 x D 1.2 ""
Belt Size. 27.6 - 29.5 ""
#30/75","Black
/ Leather","Authenticity Card, Authenticity Seal, Manual","Though there is a little feeling of used, good condition.","Though there is a little feeling of used, good condition.",-,-,AO10422
CHANEL Quilted Chain Cosmetic Hand Bag Vanity Bronze,/collections/chanel/products/ao10370,298000,3613232,"W 8.3 x H 3.9 x D 3.9 ""
Handle Drop. 2.8 ""","Bronze
/ Patent Leather","Authenticity Card, Authenticity Seal","Though there is a little feeling of used, good condition.","Though there is a little feeling of used, good condition.",-,-,AO10370
CHANEL CC Cosmetic Vanity Hand Bag Pink Caviar Skin,/collections/chanel/products/ao10336,198000,8817398,"W 5.9 "" x H 7.1 "" x D 5.1 ""
Handle Drop. 1.2 ""","Pink
/ Caviar Skin Leather","Authenticity Seal, Authenticity Card, Manual, Dust Bag","Though there is a little feeling of used, good condition.","There is feeling of used, yellow tint.",-,Little smell of perfume.,AO10336
CHANEL Quilted CC Cross Body Shoulder Bag Black,/collections/chanel/products/ao10334,268000,2488246,"W 8.9 x H 6.3 x D 2.0 ""
Strap Drop. 24.8 ""","Black
/ Velvet, Satin","Authenticity Seal, Authenticity Card, Manual","There is feeling of used.

Strap and strap roots has frayed.","Though there is feeling of used and scuff, good condition.",-,-,AO10334
CHANEL Cosmos Line CC Drawstring Chain Shoulder Bag Black,/collections/chanel/products/ao10325,348000,1940967,"W 11.4 x H 12.2 x D 8.3 ""
Strap Drop. 16.5 ""","Black
/ Leather","Authenticity Seal, Pouch","Though there is a little feeling of used, good condition.

Pocket has scuff and dirt.","Though there is a little feeling of used, good condition.",-,-,AO10325
CHANEL Cosmos Line CC Drawstring Chain Shoulder Bag Black,/collections/chanel/products/ao10323,348000,,"W 11.4 x H 12.2 x D 8.3 ""
Strap Drop. 16.5 ""","Black
/ Leather","Pouch, Shop Seal","There is feeling of used.

Pocket has minor stickiness, scuff and dirt.

Drawstring cord has scratches and minor torn.","There is feeling of used.

Inside and pouch has scuff and mold stain.",-,Smell of mold.,AO10323
CHANEL CC Drawstring Chain Shoulder Bag Black,/collections/chanel/products/ao10321,198000,,"W 12.2 x H 12.2 x D 3.9 ""
Strap Drop. 19.3 ""","Black
/ Caviar Skin Leather","Authenticity Seal(Scuff), Pouch","Though there is a little feeling of used, good condition.","There is feeling of used, scuff and dirt.

There are traces of adhesive.",-,-,AO10321
CHANEL CC Drawstring Chain Shoulder Bag Black,/collections/chanel/products/ao10320,248000,1957933,"W 8.1 x H 9.4 x D 5.5 ""
Strap Drop. 18.5 ""","Black
/ Caviar Skin Leather",Authenticity Card,"Though there is a little feeling of used, good condition.

Strap side has minor scuff.","Though there is a little feeling of used, good condition.",Pouch is missing.,-,AO10320
CHANEL Quilted CC Logos Chain 2way Hand Bag Black,/collections/chanel/products/ao10300,428000,1573432,"W 9.1 x H 6.3 x D 2.0 ""
Handle Drop. 1.2 ""
Strap Drop. 16.1 ""","Black
/ Leather","Authenticity Seal, Dust Bag","Though there is feeling of used and scratches, good condition.","Though there is feeling of used, good condition.

Bottom has scuff and dirt.",-,-,AO10300
CHANEL Cosmos Line CC Drawstring Chain Shoulder Bag Black,/collections/chanel/products/ao10299,348000,821144,"W 8.3 x H 9.1 x D 6.3 ""
Strap Drop. 18.9 ""","Black
/ Leather","Authenticity Seal, Authenticity Card, Pouch","Though there is feeling of used, good condition.

Pocket and pouch has scuff and dirt.","There is sign of used overall, scratches and dirt.",-,-,AO10299
CHANEL Beads Fringe Single Chain Shoulder Bag Black Satin,/collections/chanel/products/ao10294,298000,1068118,"W 5.9 x H 4.7 x D 2.8 ""
Strap Drop. 20.5 ""","Black
/ Satin, Leather","Authenticity Seal, Authenticity Card","Though there is a little feeling of used, good condition.","Though there is a little feeling of used, good condition.",-,-,AO10294
CHANEL Quilted Classic Flap Mini Square Shoulder Bag Black,/collections/chanel/products/ao10293,328000,787518,"W 6.7 x H 5.1 x D 2.4 ""
Strap Drop. 20.9 ""","Black
/ Leather","Authenticity Seal, Authenticity Card","Though there is feeling of used, good condition.

Pocket has minor mold stain.","Though there is feeling of used, good condition.",-,-,AO10293
CHANEL Cosmos Line CC Chain Waist Bum Bag Black,/collections/chanel/products/ao10280,268000,,"W 5.5 "" x H 4.3 "" x D 1.4 ""
Belt Size. 28.3 - 30.7 ""","Black
/ Leather",-,"Though there is feeling of used, good condition.

Chain metal has dirt and minor discolor.

The hole of the belt is spreading.","There is sign of used overall.

Metal fittings has peeled.

Zipper pocket side has minor torn.",-,-,AO10280
CHANEL CC Logos 2way Travel Hand Bag Indigo Denim,/collections/chanel/products/ao10255,698000,4763394,"W 14.2 x H 8.7 x D 6.7 ""
Handle Drop. 4.7 ""
Strap Drop. 16.1 ""","Indigo
/ Denim","Authenticity Seal, Authenticity Card, Cover of Padlock, Padlock, Key x2, Shoulder Strap, Dust Bag","Though there is a little feeling of used and scuff, good condition.","Though there is a little feeling of used, good condition.",-,-,AO10255
CHANEL Quilted Classic Single Flap Medium Shoulder Bag Black,/collections/chanel/products/ao10252,248000,8227300,"W 9.8 "" x H 7.1 "" x D 2.8 ""
Strap Drop. 15.4 ""","Black
/ Leather","Authenticity Seal, Shop Seal","Though there is a little feeling of used and scuff, good condition.","There is feeling of used.

Bottom part has scuff and peeled.",-,-,AO10252
