prname,page2,price,authnumber,sizeInch,color_material,accessories,outside_condition,inside_condition,other,smell,product_nr
CHANEL CC Logos 2way Cosmetic Hand Bag Dark Brown Caviar Skin,/collections/chanel/products/ao07900,"198,000",5100011,"W 9.1 "" x H 6.3 "" x D 6.3 ""
Handle Drop. 1.2 ""
Strap Drop. 17.7 ""","Dark Brown
/ Caviar Skin Leather","Authenticity Seal, Authenticity Card, Padlock, Keys*2, Cover of Keys, Dust Bag, Shoulder Strap","There is a little feeling of use, good condition.
.","There is feeling of use, dirt.",-,-,AO07900
CHANEL Quilted CC Single Chain Shoulder Bag Black,/collections/chanel/products/ao07895,"298,000",1108132,"W 7.5 "" x H 5.7 "" x D 1.6 ""
Strap Drop. 16.9 ""","Black
/ Leather","Authenticity Seal, Authenticity Card","There is a little feeling of use, Chain and Metal fittings has discolor.
.","There is feeling of use, dirt.",-,-,AO07895
CHANEL Quilted Classic Single Flap Small Shoulder Bag Black,/collections/chanel/products/ao07893,"268,000",1263132,"W 9.1 "" x H 5.5 "" x D 2.4 ""
Strap Drop. 20.1 ""","Black
/ Leather","Authenticity Seal, Dust Bag, Shop Seal","There is a little feeling of use, good condition.","There is a little feeling of use, Side and Pocket has peeled.",-,-,AO07893
CHANEL Mademoiselle Classic Flap Jumbo Shoulder Bag Black Caviar,/collections/chanel/products/ao07880,"348,000",-,"W 11.8 "" x H 8.7 "" x D 3.1 ""
Strap Drop. 12.2 - 21.7 ""","Black
/ Caviar Skin",-,"There is a little feeling of use, good condition.","There is feeling of use, powder dirt.",-,-,AO07880
CHANEL Quilted CC Double Chain Shoulder Bag Black,/collections/chanel/products/ao07878,"368,000",2408652,"W 9.1 "" x H 5.9 "" x D 2.4 ""
Strap Drop.(Single) 15.4 ""
Strap Drop.(Double) 8.3 ""","Black
/ Leather","Authenticity Seal, Authenticity Card, Shop Seal","There is a little feeling of use, good condition.","There is minor dirt, good condition.",-,-,AO07878
CHANEL V Stitch Quilted CC Single Chain Shoulder Bag Navy,/collections/chanel/products/ao07877,"268,000",5068789,"W 9.6 "" x H 6.7 "" x D 2.4 ""
Strap Drop.(Single) 16.1 ""
Strap Drop.(Double) 8.7 ""","Navy
/ Leather","Authenticity Card, Dust Bag","There is a little feeling of use, good condition.","There is a little feeling of use, good condition.",-,-,AO07877
CHANEL Kelly Quilted CC Logos Hand Bag Black Cotton,/collections/chanel/products/ao07836,"268,000", Unclear due to deterioration.," W 10.2 x H 6.7 x D 3.5 "" Handle Drop. 2.8 """, Black/ Cotton, Authenticity Seal(Scuff), Very good condition., There is feeling of use., -, -, AO07836
CHANEL Kelly Quilted CC Logos Hand Bag Indigo Denim,/collections/chanel/products/ao07835,"898,000", 4786490," W 10.2 x H 6.7 x D 3.5 "" Handle Drop. 2.4 """, Indigo / Denim," Authenticity Card, Authenticity Seal, Dust Bag, Box"," Corners has minor scuff, Very good condition."," There is minor scuff, Very good condition.", -, -, AO07835
CHANEL Quilted Classic Double Flap Medium Shoulder Bag Denim,/collections/chanel/products/ao07834,"598,000",5651585,"W 9.8 x H 6.3 x D 2.6 ""
Shoulder Drop.(Single) 16.5 ""
Shoulder Drop.(Double) 9.1 ""","Indigo
/ Denim","Authenticity Card, Authenticity Seal, Manual, Dust Bag, Box","Denim part has scuff and faded, good condition.","There is a little feeling of use, good condition.",-,-,AO07834
CHANEL Quilted Classic Double Flap Medium Shoulder Bag Caviar,/collections/chanel/products/ao07833,"598,000",8252441,"W 9.8 x H 6.3 x D 2.6 ""
Shoulder Drop. (Double) 9.1 ""
Shoulder Drop. (Single) 16.9 """,Beige/ Caviar Skin Leather,"Authenticity Card, Authenticity Seal, Dust Bag, Box",Very good condition.,Very good condition.,-,-,AO07833
CHANEL Quilted CC Logos Single Chain Shoulder Bag Ivory Caviar Skin,/collections/chanel/products/ao07824,"598,000",2640422,"W 8.7 x H 5.5 x D 2.8 ""
Shoulder Drop. 19.7 """,Ivory/ Caviar Skin Leather,"Authenticity Card, Authenticity Seal",Very good condition.,"There is scuff and minor dirt, good condition.",-,-,AO07824
CHANEL Quilted Classic Flap Mini Square Shoulder Bag Dark Brown Cotton,/collections/chanel/products/ao07822,"268,000",4363911,"W 6.7 x H 5.1 x D 2.4 ""
Shoulder Drop. 20.1 ""","Dark Brown
/ Canvas","Authenticity Seal, Dust Bag, Box","Side: minor lose shape, Very good condition.","There is minor scuff, good condition.",-,Smell of perfume.,AO07822
CHANEL Quilted Classic Single Flap Small Shoulder Bag Black,/collections/chanel/products/ao07815,"348,000",2424138,"W 8.7 x H 5.9 x D 2.4 ""
Shoulder Drop. 20.9 """,Black/ Leather,"Authenticity Card, Authenticity Seal, Manual, Box","There is minor scuff, good condition.","There is a little feeling of use, good condition.

Backside of flap has scratches and wrinkle.",-,-,AO07815
CHANEL CC Logos Single Chain Shoulder Bag Black Lizard,/collections/chanel/products/ao07814,"428,000",0579457,"W 7.5 x H 4.3 x D 2.0 ""
Shoulder Drop. 16.9 ""","Black
/ Lizard Skin Leather","Authenticity Card, Authenticity Seal, Manual, Box","There is minor scuff, good condition.","There is a little feeling of use, good condition.",-,-,AO07814
CHANEL CC Chain Drawstring Shoulder Bag Black Caviar Skin,/collections/chanel/products/ao07813,"348,000",3043507,"W 9.4 x H 11.4 x D 7.1 ""
Shoulder Drop. 17.7 ""","Black
/ Caviar Skin Leather","Authenticity Card, Authenticity Seal(Scuff), Manual, Pouch","There is a little feeling of use, good condition.

Lose shape.","There is a little feeling of use, good condition.

A trance of the seal is sticky．",-,-,AO07813
CHANEL Kelly Quilted CC Hand Bag Black Caviar Skin,/collections/chanel/products/ao07772,"428,000", 4422087," W 9.8 "" x H 7.1 "" x D 3.5 "" Handle Drop. 2.4 """, Black / Caviar Skin," Authenticity Seal(Scuff), Authenticity Card, Manual"," There is a little feeling of use, good condition."," There is feeling of use, Flap is dirt.", -, -, AO07772
CHANEL Kelly Quilted CC Logos Hand Bag Black,/collections/chanel/products/ao07771,"398,000", 4538187," W 9.8 x H 6.7 x D 3.5 "" Handle Drop. 2.4 """, Black / Leather," Authenticity Card, Authenticity Seal, Manual, Dust Bag"," There is minor scuff, good condition."," Backside of flap has scratches, good condition.", -, -, AO07771
CHANEL CC Logos Chain Backpack Bag Brown Suede,/collections/chanel/products/ao07763,"198,000",3697074,"W 12.2 x H 13.8 x D 5.1 ""
Shoulder Drop. 30.1 ""","Brown
/ Suede, Leather","Authenticity Card, Authenticity Seal, Shop Seal","There is feeling of use, Lose shape.","There is scuff and minor dirt, good condition.",-,Smell of perfume.,AO07763
CHANEL Quilted Classic Single Flap Medium Shoulder Bag Black,/collections/chanel/products/ao07759,"268,000",7818092,"W 10.0 "" x H 7.1 "" x D 2.8 ""
Strap Drop. 15.7 ""","Black
/ Leather","Authenticity Seal, Authenticity Card, Manual, Shop Seal, Dust Bag, Box","There is minor scuff, good condition.","There is a little feeling of use, good condition.",-,-,AO07759
CHANEL Quilted Classic Flap Maxi Shoulder Bag Black,/collections/chanel/products/ao07756,"348,000",3802683,"W 13.0 "" x H 9.1 "" x D 3.9 ""
Strap Drop.(Single) 24.4 ""
Strap Drop.(Double) 13.4 ""","Black
/ Leather","Authenticity Seal, Authenticity Card, Manual","There is a little feeling of use, good condition.","There is feeling of use, mold stain.

Side is discoloration.",-,-,AO07756
CHANEL Quilted Classic Double Flap Small Shoulder Bag Navy,/collections/chanel/products/ao07755,"368,000",1588027,"W 9.1 x H 5.9 x D 2.6 ""
Shoulder Drop.(Single) 16.5 ""
Shoulder Drop.(Double) 9.4 """,Navy/ Leather,"Authenticity Card, Authenticity Seal","There is a little feeling of use, good condition.","There is feeling of use, many mold.",-,Smell of mold.,AO07755
CHANEL Quilted Classic Double Flap Medium Shoulder Bag Canvas Black,/collections/chanel/products/ao07753,"298,000",7379304,"W 9.8 "" x H 5.9 "" x D 2.8 ""
Strap Drop.(Single) 16.5 ""
Strap Drop.(Double) 9.1 ""","Black, White
/ Canvas, Leather","Authenticity Seal, Authenticity Card","There is a little feeling of use, good condition.","There is a little feeling of use, good condition.",-,-,AO07753
CHANEL Classic Double Flap Small Shoulder Bag Black Crocodile,/collections/chanel/products/ao07752,"798,000",0949383,"W 8.7 "" x H 5.9 "" x D 2.4 ""
Strap Drop.(Single) 16.9 ""
Strap Drop.(Double) 9.4 ""","Black
/ Crocodile Leather, Leather","Authenticity Seal, Mirror","There is feeling of use.
Corner, Shoulder leather and pocket side has scuff.","There is feeling of use, scuff.

Pocket has powder dirt.",-,-,AO07752
CHANEL Quilted Stripe CC Waist Bum Bag Brown White,/collections/chanel/products/ao07718,"268,000",3332249,"W 5.9 "" x H 5.1 "" x D 1.2 ""
Waist. 27.6 - 28.7 ""","Brown, White
/ Canvas, Leather",Authenticity Seal,There is feeling of use.,"There is feeling of use, dirt.",-,-,AO07718
CHANEL Cosmos Line Quilted CC Chain Waist Bum Bag Beige,/collections/chanel/products/ao07715,"248,000",-,"W 5.5 "" x H 4.3 "" x D 1.4 ""
Waist. 23.6 - 24.8 ""","Beige
/ Leather",-,"There is feeling of use, scuff and dirt.","There is feeling of use, scratches.",-,-,AO07715
CHANEL Quilted CC Single Chain Shoulder Bag Gold,/collections/chanel/products/ao07710,"398,000",1992841,"W 6.3 "" x H 4.9 "" x D 1.6 ""
Strap Drop. 21.7 ""","Gold
/ Leather","Authenticity Seal, Authenticity Card, Dust Bag","There is a little feeling of use, good condition.",There is feeling of use.,-,-,AO07710
CHANEL Classic Double Flap Medium Shoulder Bag Bi-Color Black Pink Fur,/collections/chanel/products/ao07702,"198,000",6960842,"W 10.0 "" x H 6.3 "" x D 2.6 ""
Strap Drop.(Single) 16.1 ""
Strap Drop.(Double) 9.1 ""","Black, Pink
/ Fur, Leather",Authenticity Seal,"There is feeling of use, Corner is scuff and fur is peeled.","There is a little feeling of use, good condition.",-,-,AO07702
CHANEL Jumbo CC Double Chain Shoulder Bag Clear Gold,/collections/chanel/products/ao07700,"168,000",Unclear due to deterioration.,"W 16.3 "" x H 12.2 "" x D 4.3 ""
Strap Drop. 11.4 ""","Clear, Gold
/ Vinyl, Leather",Authenticity Seal(Peeled),"There is feeling of use, scratches and dirt.","There is feeling of use, scuff and dirt.",-,-,AO07700
CHANEL Jumbo CC Double Chain Shoulder Bag Clear Gold,/collections/chanel/products/ao07699,"198,000",Unclear due to deterioration.,"W 16.3 "" x H 12.2 "" x D 4.3 ""
Strap Drop. 11.4 ""","Clear, Gold
/ Vinyl, Leather",Authenticity Seal(Peeled),"There is feeling of use, scratches and dirt.",There is feeling of use.,-,-,AO07699
CHANEL Quilted Cosmetic Hand Bag Vanity Red Patent Leather,/collections/chanel/products/ao07696,"798,000",3383824,"W 8.3 x H 8.3 x D 3.0 ""
Handle Drop. 2.8 ""","Red, Black
/ Patent Leather","Authenticity Card, Authenticity Seal, Dust Bag, Manual","There is a little feeling of use, good condition.

Metal fittings has dirt and discolour.","There is feeling of use, scuff(Near the zipper rail.)",-,-,AO07696
CHANEL Quilted CC Logos Cosmetic Vanity Hand Bag Red,/collections/chanel/products/ao07695,"598,000",402084,"W 9.8 "" x H 10.0 "" x D 5.1 ""
Handle Drop. 1.2 ""","Red
/ Leather",Authenticity Seal,"There is feeling of use, scuff.

Bottom metal is peeled.","There is feeling of use, scuff.",-,-,AO07695
CHANEL Quilted CC Logos 2 in 1 Hand Bag Set Gold,/collections/chanel/products/ao07692,"980,000",2995951,"W 10.2 x H 5.9 x D 2.8 ""
Handle Drop. 3.5 ""
(Mini Bag)W 5.5 x H 4.3 x D 2.4 ""
Handle Drop. 2.8 ""","Gold
/ Leather","Mini Bag, Authenticity Card, Authenticity Seal, Manual, Karabiner, Dust Bag",Karabiner is scratches and dirt.,"There is a little feeling of use, good condition.",-,-,AO07692
CHANEL CC Logos Chain Backpack Bag Ivory Caviar Skin,/collections/chanel/products/ao07691,"458,000",2673968,"W 12.6 "" x H 13.4 "" x D 3.9 ""
Strap. 32.3 ""","Ivory
/ Caviar Skin Leather","Authenticity Seal, Authenticity Card(Deformation), Pouch, Dust Bag, Box","There is a little feeling of use, Pouch is minor sticky.","There is a little feeling of use, good condition.",-,-,AO07691
CHANEL Diana Quilted CC Single Chain Shoulder Bag Black Caviar Skin,/collections/chanel/products/ao07638,"598,000",5023088,"W 9.8 "" x H 6.3 "" x D 2.8 ""
Strap Drop. 19.7 ""","Black
/ Caviar Skin Leather","Authenticity Seal, Dust Bag, Box","There is minor shapeless, good condition.","There is a little feeling of use, good condition.",-,Strong smell of cigarettes.,AO07638
CHANEL Quilted Fringe CC Chain Shoulder Bag Beige Lizard,/collections/chanel/products/ao07637,"268,000",1722761,"W 7.5 "" x H 6.5 "" x D 2.4 ""
Strap Drop. 17.7 ""","Beige
/ Lizard Leather",Authenticity Seal,"There is a little feeling of use, good condition.","There is a little feeling of use, good condition.",-,-,AO07637
CHANEL Quilted Fringe CC Drawstring Chain Shoulder Bag Red,/collections/chanel/products/ao07633,"148,000",1562516(Card),"W 7.9 "" x H 8.7 "" x D 5.5 ""
Strap Drop. 18.5 ""","Red
/ Leather",Authenticity Card,"There is a little feeling of use, good condition.","There is a little feeling of use, good condition.",-,-,AO07633
CHANEL 2005 Premiere Edition Hard Sided 2way Hand Bag Black,/collections/chanel/products/ao07629,"69,800",5568455,"W 12.2 x H 10.2 x D 3.9 ""
Handle Drop. 0.8 ""
Shoulder Drop. 21.7 ""","Black
/ Cotton, Metal","Authenticity Card, Authenticity Seal, Manual, Dust Bag, Shoulder Strap",There is feeling of use.,There is feeling of use.,-,-,AO07629
CHANEL Fringe Quilted CC Shoulder Bag Red Suede,/collections/chanel/products/ao07604,"328,000",2097829,"W 7.1 "" x H 5.1 "" x D 2.8 ""
Strap Drop. 18.9 ""","Red
/
Suede, Leather","Authenticity Seal, Authenticity Card, Box, Shop Seal","There is feeling of use, scuff and black stain.","There is a little feeling of use, good condition.",-,-,AO07604
CHANEL Diana Quilted CC Single Chain Shoulder Bag Red Velor,/collections/chanel/products/ao07597,"898,000",5140766,"W 9.6 "" x H 6.5 "" x D 3.1 ""
Strap Drop. 19.3 ""","Red
/
Velor","Authenticity Seal, Authenticity Card, Dust Bag, Box","There is feeling of use, suntanned and scuff.","Flap has scuff, good condition.",-,Smell of perfume.,AO07597
CHANEL CC Drawstring Chain Shoulder Bag Black Caviar Skin,/collections/chanel/products/ao07594,"298,000",-,"W 11.8 "" x H 12.6 "" x D 5.9 ""
Strap Drop. 18.1 ""","Black
/
Caviar Skin Leather",Pouch,"There is a little feeling of use, good condition.","There is feeling of use, scuff.",-,Smell of perfume.,AO07594
CHANEL CC Logos Chain Backpack Bag Black Caviar Skin,/collections/chanel/products/ao07533,"398,000",3912644,"W 8.3 x H 9.8 x D 4.3 ""
Strap total length. 29.5 ""","Black
/
Caviar Skin Leather",Authenticity Seal,"There is a little feeling of use, good condition.","There is minor dirt, good condition.",-,-,AO07533
CHANEL Sport Line CC Logos Hand Bag Black Waterproofing Canvas,/collections/chanel/products/ao07530,"168,000",11546030,"W 14.6 x H 8.7 x D 7.9 ""
Shoulder Drop. 7.1 - 13.0 ""","Black
/
Waterproofing Canvas, Nylon","Authenticity Card, Shop Seal, Dust Bag","There is a little feeling of use, good condition.","There is minor discoloration, good condition.",-,-,AO07530
CHANEL CC Logos Chain Shoulder Bag Phone Case Black Caviar Skin,/collections/chanel/products/ao07527,"128,000",4671003,"W 3.1 x H 6.7 x D 1.2 ""
Shoulder Drop. 23.8 """,Black/ Caviar Skin Leather,"Authenticity Seal, Shop Seal","There is scuff, good condition.",There is feeling of use.,-,-,AO07527
CHANEL CC Logos Cosmetic Vanity Hand Bag Blue Denim,/collections/chanel/products/ao07497,"248,000",4762618,"W 5.9 "" x H 7.1 "" x D 5.1 ""
Handle Drop. 1.2 ""","Blue
/
Denim","Authenticity Seal, Authenticity Card, Shop Seal","There is a little feeling of use, good condition.","There is a little feeling of use, good condition.",-,-,AO07497
CHANEL Quilted CC Fringe Shoulder Bag Beige Suede,/collections/chanel/products/ao07486,"168,000",3429637,"W 11.8 "" x H 8.7 "" x D 3.0 ""
Strap Drop. 16.1 ""","Beige
/
Suede, Leather","Authenticity Seal, Authenticity Card, Shop Seal","There is feeling of use, scuff and dirt.",Side is peeled.,-,-,AO07486
CHANEL Super Model CC Jumbo Chain Shoulder Bag Black Caviar Skin,/collections/chanel/products/ao07485,"348,000",2789956,"W 17.7 "" x H 14.6 "" x D 7.1 ""
Strap Drop. 15.0 ""","Black
/
Caviar Skin Leather","Authenticity Seal(Scuff), Authenticity Card","There is feeling of use, scratches.

Pocket is dirt.","There is feeling of use, scuff and dirt.",Cushioning material between leather and leather has been shattered because of deterioration.,-,AO07485
CHANEL Kelly Quilted CC Logos Hand Bag Black,/collections/chanel/products/ao07423,"368,000", 5570505," W 9.8 "" x H 7.1 "" x D 3.5 "" Handle Drop. 2.4 """," Black, Gold / Leather"," Authenticity Seal, Authenticity Card, Manual"," There is a little feeling of use, good condition.","There is a little feeling of use, Flap is scuff.", -, -, AO07423
CHANEL Classic Flap Jumbo Shoulder Bag Black Cotton,/collections/chanel/products/ao07411,"368,000",Unclear due to deterioration.,"W 11.8 "" x H 7.9 "" x D 3.1 ""
Strap Drop.(Single) 23.6 ""
Strap Drop.(Double) 12.6 ""","Black
/
Cotton","Authenticity Seal(Peeled), Dust Bag","Bag is minor shapeless, good condition.","There is feeling of use, scuff and dirt.

Pocket is mold.",-,Strong smell of preservative.,AO07411
CHANEL Quilted Fringe CC Cross Body Shoulder Bag Red,/collections/chanel/products/ao07402,"348,000",317694830,"W 11.8 "" x H 7.1 "" x D 3.1 ""
Strap Drop. 18.9 ""","Red
/
Leather","Authenticity Seal, Authenticity Card, Manual, Shop Seal, Dust Bag, Box",Very good condition.,Very good condition.,-,-,AO07402
CHANEL Quilted CC Single Chain Shoulder Bag Pink Satin,/collections/chanel/products/ao07399,"328,000",1825154,"W 7.1 "" x H 4.7 "" x D 2.2 ""
Strap Drop. 19.3 ""","Pink
/
Satin","Authenticity Seal, Authenticity Card, Dust Bag, Box","There is feeling of use, scuff and dirt.","There is feeling of use, Flap has minor dirt.",-,-,AO07399
CHANEL CC Logos Backpack Bag Black Caviar Skin,/collections/chanel/products/ao07370,"498,000",-,"W 9.4 "" x H 11.4 "" x D 4.3 ""
Strap. 29.9 ""","Black
/
Caviar Skin Leather",-,"There is a little feeling of use, good condition.",There is feeling of use.,-,-,AO07370
CHANEL Diana Quilted CC Single Chain Shoulder Bag Black Caviar Skin,/collections/chanel/products/ao07366,"598,000",2461746,"W 8.7 "" x H 5.7 "" x D 2.8 ""
Strap Drop. 19.7 ""","Black
/
Caviar Skin Leather",Authenticity Seal,"There is a little feeling of use, good condition.","There is feeling of use, scuff and dirt.",-,-,AO07366
